"Units","scenario","region","gcam-consumer","nodeinput","input","year","value","sce"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2065,67.5803,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2070,66.9754,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2075,66.1494,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2080,65.1364,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2085,63.9882,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2090,62.7894,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2095,61.5528,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2100,60.2715,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,8.39411,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,9.27527,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,10.18,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,10.6957,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,10.7138,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,11.2409,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,11.7607,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,12.3046,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,12.8171,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,13.3209,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,13.8215,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,14.3262,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,14.7956,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,15.2457,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,15.641,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,15.9864,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,16.2786,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,16.5182,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,16.6989,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,16.8015,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,16.8231,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,16.7626,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",1975,3.8804,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",1990,4.46471,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2005,5.13286,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2010,4.92057,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2015,5.00743,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2020,5.18202,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2025,5.36603,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2030,5.54786,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2035,5.71753,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2040,5.87415,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2045,6.02236,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2050,6.16362,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2055,6.29563,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2060,6.41602,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2065,6.51172,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2070,6.58647,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2075,6.64435,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2080,6.68533,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2085,6.70846,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2090,6.70557,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2095,6.67555,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2100,6.61768,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,107.778,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,178.582,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,263.464,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,380.161,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,491.442,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,603.645,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,728.242,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,834.224,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,934.226,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,1029.94,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,1119.13,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,1199.71,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,1269.35,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,1328,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,1375.07,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,1410.84,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,1435.15,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,1448.08,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,1450.06,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,1443.25,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,1428.29,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,1407.06,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",1975,341.269,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",1990,540.157,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2005,653.095,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2010,674.36,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2015,687.194,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2020,704.693,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2025,719.646,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2030,737.762,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2035,755.417,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2040,771.299,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2045,785.242,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2050,795.819,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2055,802.412,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2060,804.14,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2065,801.519,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2070,795.498,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2075,786.124,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2080,773.468,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2085,757.79,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2090,740.028,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2095,720.421,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2100,700.072,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,14.9084,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,34.1271,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,51.8793,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,62.7676,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,86.6095,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,101.259,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,117.764,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,134.481,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,149.226,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,162.408,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,173.438,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,182.191,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,188.842,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,193.663,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,196.688,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,198.079,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,198.133,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,197.094,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,195.126,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,192.384,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,188.989,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,185.049,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",1975,81.6677,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",1990,129.69,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2005,157.495,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2010,169.667,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2015,184.353,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2020,188.951,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2025,191.932,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2030,193.967,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2035,195.459,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2040,196.08,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2045,195.701,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2050,194.177,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2055,191.796,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2060,188.58,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2065,184.666,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2070,180.205,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2075,175.34,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2080,170.213,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2085,164.941,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2090,159.603,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2095,154.26,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2100,148.958,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,36.0585,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,50.2037,"4. Agroforestry policy+ carbon tax"
